null_rep,mean_pr_auc,mean_roc_auc
661,0.40967525971047647,0.6944730392156864
662,0.3877254287107228,0.6920098039215686
663,0.39570903318387834,0.7098039215686274
664,0.3793525031183699,0.686237745098039
665,0.365153211690557,0.654313725490196
666,0.41471507159278054,0.7113357843137255
667,0.3939700365567238,0.7034313725490197
668,0.3830139663254989,0.6898529411764706
669,0.39438258485007716,0.7012377450980394
670,0.3896753509791436,0.6666176470588234
671,0.37185312928385694,0.6727328431372548
672,0.39473984550880836,0.6921323529411765
673,0.3857883692101957,0.6743995098039217
674,0.39271796509877005,0.69015931372549
675,0.4143048082664955,0.712671568627451
676,0.40967771984064555,0.699938725490196
677,0.38459188230356967,0.6899142156862745
678,0.40177089773258506,0.6931740196078432
679,0.4018594613447555,0.7012867647058825
680,0.3896024500095707,0.7102818627450981
681,0.40398634943487877,0.6947181372549018
682,0.3714135351877226,0.6764950980392157
683,0.4012896549185248,0.6876225490196078
684,0.359878221136735,0.6691299019607844
685,0.43272460971261273,0.7225857843137256
686,0.35580252139501367,0.6727328431372548
687,0.3929099792393136,0.6911519607843138
688,0.4058166431664884,0.698799019607843
689,0.4160938373345494,0.7003799019607843
690,0.41197698185314285,0.6965686274509804
691,0.3799589348559937,0.6868995098039214
692,0.40170464362492225,0.6914705882352941
693,0.43007116276969226,0.7193872549019609
694,0.4323403730342586,0.7134803921568627
695,0.3889274664963519,0.6871200980392156
696,0.3757525718891819,0.6887867647058823
697,0.35388304125068826,0.6695833333333335
698,0.41193217729982445,0.7004901960784315
699,0.41941582122154875,0.7109068627450981
700,0.3731362572755762,0.6701960784313725
